valid,station,name,lat,lon,elev,temp_c,dwpt_c,wspd_ms,gust_ms,wdir,mslp_mb,wxcodes,temp_anomaly_c,pres_anomaly_mb,max_1hr_gust,cold_pool_passage,cold_pool_arrival
2024-05-16 00:15:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,28.88888888888889,22.5,0.0,,0.0,,,3.2469135802469182,,,0,2024-05-16 02:15:00
2024-05-16 00:35:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,27.38888888888889,21.999999999999996,0.0,,0.0,,,1.7469135802469182,,,0,2024-05-16 02:15:00
2024-05-16 00:55:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,26.666666666666668,21.77777777777778,0.0,,0.0,,,1.0246913580246968,,,0,2024-05-16 02:15:00
2024-05-16 01:15:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,25.72222222222222,21.888888888888893,0.0,,0.0,,,0.08024691358025038,,,0,2024-05-16 02:15:00
2024-05-16 01:35:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,25.0,21.5,0.0,,0.0,,,-0.641975308641971,,,0,2024-05-16 02:15:00
2024-05-16 01:55:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,25.0,21.5,0.0,,0.0,,,-0.641975308641971,,,0,2024-05-16 02:15:00
2024-05-16 02:15:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,24.222222222222218,21.27777777777778,0.0,,0.0,,,-1.4197530864197532,,,1,2024-05-16 02:15:00
2024-05-16 02:35:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,24.0,21.11111111111111,2.057776,,170.0,,,-1.641975308641971,,,1,2024-05-16 02:15:00
2024-05-16 02:55:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,23.88888888888889,20.888888888888886,0.0,,0.0,,,-1.7530864197530818,,,0,2024-05-16 02:15:00
2024-05-16 03:15:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,23.111111111111107,21.0,0.0,,0.0,,,-2.530864197530864,,,0,2024-05-16 02:15:00
2024-05-16 03:35:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,22.88888888888889,21.0,0.0,,0.0,,,-2.7530864197530818,,,0,2024-05-16 02:15:00
2024-05-16 03:55:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,22.5,21.11111111111111,0.0,,0.0,,,-3.141975308641971,,,0,2024-05-16 02:15:00
2024-05-16 04:15:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,22.22222222222222,21.0,0.0,,0.0,,,-3.4197530864197496,,,0,2024-05-16 02:15:00
2024-05-16 04:55:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,22.11111111111111,21.0,0.0,,0.0,,,-3.5308641975308603,,,0,2024-05-16 02:15:00
2024-05-16 05:15:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,22.22222222222222,21.11111111111111,0.0,,0.0,,,-3.4197530864197496,,,0,2024-05-16 02:15:00
2024-05-16 05:35:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,23.000000000000004,21.5,0.0,,0.0,,TS,-2.6419753086419675,,,0,2024-05-16 02:15:00
2024-05-16 05:55:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,22.77777777777778,21.77777777777778,0.0,,0.0,,-VCTSRA,-2.8641975308641925,,,0,2024-05-16 02:15:00
2024-05-16 06:15:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,23.111111111111107,22.11111111111111,1.543332,,250.0,,TS,-2.530864197530864,,,0,2024-05-16 02:15:00
2024-05-16 06:35:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,23.5,22.22222222222222,2.57222,,190.0,,VCTS,-2.141975308641971,,,0,2024-05-16 02:15:00
2024-05-16 06:55:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,23.61111111111111,22.38888888888889,0.0,,0.0,,,-2.0308641975308603,,,0,2024-05-16 02:15:00
2024-05-16 07:15:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,23.5,22.5,1.543332,,350.0,,,-2.141975308641971,,,0,2024-05-16 02:15:00
2024-05-16 07:35:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,23.333333333333332,22.22222222222222,0.0,,0.0,,,-2.308641975308639,,,0,2024-05-16 02:15:00
2024-05-16 07:55:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,23.000000000000004,22.11111111111111,0.0,,0.0,,,-2.6419753086419675,,,0,2024-05-16 02:15:00
2024-05-16 08:15:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,23.000000000000004,22.11111111111111,0.0,,0.0,,,-2.6419753086419675,,,0,2024-05-16 02:15:00
2024-05-16 08:35:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,22.77777777777778,21.999999999999996,0.0,,0.0,,,-2.8641975308641925,,,0,2024-05-16 02:15:00
2024-05-16 08:55:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,22.77777777777778,21.999999999999996,0.0,,0.0,,,-2.8641975308641925,,,0,2024-05-16 02:15:00
2024-05-16 09:15:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,22.77777777777778,21.999999999999996,0.0,,0.0,,,-2.8641975308641925,,,0,2024-05-16 02:15:00
2024-05-16 09:35:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,22.61111111111111,21.888888888888893,0.0,,0.0,,,-3.0308641975308603,,,0,2024-05-16 02:15:00
2024-05-16 09:55:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,22.61111111111111,21.888888888888893,0.0,,0.0,,,-3.0308641975308603,,,0,2024-05-16 02:15:00
2024-05-16 10:15:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,22.5,21.888888888888893,0.0,,0.0,,,-3.141975308641971,,,0,2024-05-16 02:15:00
2024-05-16 10:35:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,22.5,21.77777777777778,0.0,,0.0,,,-3.141975308641971,,,0,2024-05-16 02:15:00
2024-05-16 10:55:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,22.5,21.666666666666668,0.0,,0.0,,,-3.141975308641971,,,0,2024-05-16 02:15:00
2024-05-16 11:15:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,22.5,21.666666666666668,1.543332,,170.0,,,-3.141975308641971,,,0,2024-05-16 02:15:00
2024-05-16 11:35:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,22.61111111111111,21.888888888888893,0.0,,0.0,,,-3.0308641975308603,,,0,2024-05-16 02:15:00
2024-05-16 11:55:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,22.5,21.666666666666668,0.0,,0.0,,,-3.141975308641971,,,0,2024-05-16 02:15:00
2024-05-16 12:15:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,22.61111111111111,21.888888888888893,0.0,,0.0,,,-3.0308641975308603,,,0,2024-05-16 02:15:00
2024-05-16 12:35:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,23.000000000000004,22.11111111111111,0.0,,0.0,,,-2.6419753086419675,,,0,2024-05-16 02:15:00
2024-05-16 12:55:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,23.22222222222222,22.38888888888889,0.0,,0.0,,,-2.4197530864197496,,,0,2024-05-16 02:15:00
2024-05-16 13:15:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,24.0,22.61111111111111,0.0,,0.0,,,-1.641975308641971,,,0,2024-05-16 02:15:00
2024-05-16 13:35:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,24.777777777777775,22.77777777777778,1.543332,,160.0,,,-0.864197530864196,,,0,2024-05-16 02:15:00
2024-05-16 13:55:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,25.0,22.5,2.057776,,150.0,,,-0.641975308641971,,,0,2024-05-16 02:15:00
2024-05-16 14:15:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,25.888888888888886,22.5,2.57222,,160.0,,,0.24691358024691468,,,0,2024-05-16 02:15:00
2024-05-16 14:35:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,26.888888888888893,21.888888888888893,2.057776,,160.0,,,1.2469135802469218,,,0,2024-05-16 02:15:00
2024-05-16 14:55:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,26.999999999999996,21.27777777777778,3.086664,,160.0,,,1.3580246913580254,,,0,2024-05-16 02:15:00
2024-05-16 15:15:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,27.88888888888889,20.222222222222225,3.601108,,170.0,,,2.2469135802469182,,,0,2024-05-16 02:15:00
2024-05-16 15:35:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,27.88888888888889,20.38888888888889,3.086664,,150.0,,,2.2469135802469182,,,0,2024-05-16 02:15:00
2024-05-16 15:55:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,28.61111111111111,20.777777777777782,3.601108,7.202216,170.0,,,2.9691358024691397,,,0,2024-05-16 02:15:00
2024-05-16 16:15:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,28.72222222222222,21.0,4.115552,,170.0,,,3.0802469135802504,,,0,2024-05-16 02:15:00
2024-05-16 16:35:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,29.0,21.666666666666668,2.57222,,150.0,,,3.358024691358029,,,0,2024-05-16 02:15:00
2024-05-16 16:55:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,29.61111111111111,21.5,5.14444,7.202216,180.0,,,3.9691358024691397,,,0,2024-05-16 02:15:00
2024-05-16 17:15:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,29.22222222222222,21.77777777777778,3.086664,8.745548,160.0,,,3.5802469135802504,,8.745548,0,2024-05-16 02:15:00
2024-05-16 17:35:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,29.444444444444443,22.22222222222222,3.601108,,160.0,,,3.802469135802472,,8.745548,0,2024-05-16 02:15:00
2024-05-16 17:55:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,30.0,22.61111111111111,3.086664,,160.0,,,4.358024691358029,,8.745548,0,2024-05-16 02:15:00
2024-05-16 18:15:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,29.444444444444443,22.5,2.057776,,170.0,,,3.802469135802472,,8.745548,0,2024-05-16 02:15:00
2024-05-16 18:35:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,29.61111111111111,23.111111111111107,1.543332,,140.0,,,3.9691358024691397,,8.745548,0,2024-05-16 02:15:00
2024-05-16 18:55:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,28.5,23.333333333333332,1.543332,,160.0,,,2.858024691358029,,8.745548,0,2024-05-16 02:15:00
2024-05-16 19:15:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,27.88888888888889,23.111111111111107,2.057776,,160.0,,,2.2469135802469182,,8.745548,0,2024-05-16 02:15:00
2024-05-16 19:35:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,27.38888888888889,23.5,2.057776,,160.0,,,1.7469135802469182,,8.745548,0,2024-05-16 02:15:00
2024-05-16 19:55:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,26.5,24.444444444444443,1.543332,,170.0,,-DZ,0.858024691358029,,,1,2024-05-16 02:15:00
2024-05-16 20:15:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,25.777777777777782,24.777777777777775,0.0,,0.0,,DZ,0.13580246913581107,,,1,2024-05-16 02:15:00
2024-05-16 20:35:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,25.777777777777782,25.0,0.0,,0.0,,BR,0.13580246913581107,,,1,2024-05-16 02:15:00
2024-05-16 20:55:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,25.72222222222222,24.777777777777775,0.0,,0.0,,BR,0.08024691358025038,,,0,2024-05-16 02:15:00
2024-05-16 21:15:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,25.72222222222222,24.777777777777775,3.086664,,160.0,,-TSRA,0.08024691358025038,,,0,2024-05-16 02:15:00
2024-05-16 21:35:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,25.555555555555557,24.777777777777775,4.115552,,160.0,,-VCTSDZ,-0.08641975308641392,,,0,2024-05-16 02:15:00
2024-05-16 21:55:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,25.555555555555557,24.777777777777775,3.086664,,160.0,,-TSDZ,-0.08641975308641392,,,0,2024-05-16 02:15:00
2024-05-16 22:15:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,25.0,23.88888888888889,6.173328,13.375544,150.0,,+TSRA,-0.641975308641971,,,0,2024-05-16 02:15:00
2024-05-16 22:35:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,22.22222222222222,21.0,5.14444,11.832212,20.0,,TSRA,-3.4197530864197496,,,1,2024-05-16 02:15:00
2024-05-16 22:50:00,K6R3,Cleveland Municipal,30.3564,-95.008,45.7,21.11111111111111,20.222222222222225,7.202216,14.918876000000001,360.0,,+TSRA,-4.53086419753086,,14.918876000000001,1,2024-05-16 02:15:00
2024-05-16 00:00:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,1.028888,,300.0,,HZ,,,,0,
2024-05-16 00:05:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,0.0,,0.0,,HZ,,,,0,
2024-05-16 00:10:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,0.0,,0.0,,HZ,,,,0,
2024-05-16 00:15:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,0.0,,0.0,,,,,,0,
2024-05-16 00:20:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,0.0,,0.0,,,,,,0,
2024-05-16 00:25:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,0.0,,0.0,,,,,,0,
2024-05-16 00:30:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,0.0,,0.0,,,,,,0,
2024-05-16 00:35:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,0.0,,0.0,,,,,,0,
2024-05-16 00:40:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,0.0,,0.0,,,,,,0,
2024-05-16 00:45:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,0.0,,0.0,,,,,,0,
2024-05-16 00:50:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,0.0,,0.0,,,,,,0,
2024-05-16 00:53:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,25.0,19.444444444444443,0.0,,0.0,1009.6,,1.6666666666666679,-0.39999999999997726,,0,
2024-05-16 00:55:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,0.0,,0.0,,,,,,0,
2024-05-16 01:00:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,0.0,,0.0,,,,,,0,
2024-05-16 01:05:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,0.0,,0.0,,,,,,0,
2024-05-16 01:10:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,1.028888,,50.0,,,,,,0,
2024-05-16 01:15:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,0.0,,0.0,,,,,,0,
2024-05-16 01:20:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,0.0,,0.0,,,,,,0,
2024-05-16 01:25:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,0.0,,0.0,,,,,,0,
2024-05-16 01:30:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,0.0,,0.0,,,,,,0,
2024-05-16 01:35:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.057776,,80.0,,,,,,0,
2024-05-16 01:40:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,1.028888,,100.0,,,,,,0,
2024-05-16 01:45:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,1.028888,,130.0,,,,,,0,
2024-05-16 01:50:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,1.028888,,120.0,,,,,,0,
2024-05-16 01:53:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,23.333333333333332,18.333333333333332,1.543332,,110.0,1010.1,,0.0,0.10000000000002274,,0,
2024-05-16 01:55:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,1.028888,,110.0,,,,,,0,
2024-05-16 02:00:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,0.0,,0.0,,,,,,0,
2024-05-16 02:05:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,0.0,,0.0,,,,,,0,
2024-05-16 02:10:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,0.0,,0.0,,,,,,0,
2024-05-16 02:15:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,1.028888,,90.0,,,,,,0,
2024-05-16 02:20:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,0.0,,0.0,,,,,,0,
2024-05-16 02:25:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,0.0,,0.0,,,,,,0,
2024-05-16 02:30:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,0.0,,0.0,,,,,,0,
2024-05-16 02:35:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,0.0,,0.0,,,,,,0,
2024-05-16 02:40:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,0.0,,0.0,,,,,,0,
2024-05-16 02:45:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,0.0,,0.0,,,,,,0,
2024-05-16 02:50:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,1.028888,,90.0,,,,,,0,
2024-05-16 02:53:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,21.666666666666668,17.77777777777778,2.057776,,100.0,1010.3,,-1.6666666666666643,0.2999999999999545,,0,
2024-05-16 02:55:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.057776,,100.0,,,,,,0,
2024-05-16 03:00:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.057776,,100.0,,,,,,0,
2024-05-16 03:05:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.057776,,100.0,,,,,,0,
2024-05-16 03:10:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.57222,,100.0,,,,,,0,
2024-05-16 03:15:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.57222,,100.0,,,,,,0,
2024-05-16 03:20:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.057776,,100.0,,,,,,0,
2024-05-16 03:25:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.057776,,110.0,,,,,,0,
2024-05-16 03:30:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.057776,,100.0,,,,,,0,
2024-05-16 03:35:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.057776,,100.0,,,,,,0,
2024-05-16 03:40:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.057776,,90.0,,,,,,0,
2024-05-16 03:45:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.57222,,90.0,,,,,,0,
2024-05-16 03:50:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.57222,,80.0,,,,,,0,
2024-05-16 03:53:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,22.22222222222222,16.666666666666668,2.57222,,80.0,1009.8,,-1.1111111111111107,-0.20000000000004547,,0,
2024-05-16 03:55:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.57222,,90.0,,,,,,0,
2024-05-16 04:00:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.57222,,90.0,,,,,,0,
2024-05-16 04:05:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.057776,,100.0,,,,,,0,
2024-05-16 04:10:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.057776,,100.0,,,,,,0,
2024-05-16 04:15:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.057776,,90.0,,,,,,0,
2024-05-16 04:20:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.057776,,100.0,,,,,,0,
2024-05-16 04:25:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,1.028888,,90.0,,,,,,0,
2024-05-16 04:30:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.057776,,80.0,,,,,,0,
2024-05-16 04:35:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,1.028888,,90.0,,,,,,0,
2024-05-16 04:40:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.057776,,90.0,,,,,,0,
2024-05-16 04:45:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.057776,,100.0,,,,,,0,
2024-05-16 04:50:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.057776,,120.0,,,,,,0,
2024-05-16 04:53:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,21.11111111111111,16.666666666666668,2.057776,,120.0,1009.4,,-2.2222222222222214,-0.6000000000000227,,0,
2024-05-16 04:55:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.057776,,110.0,,,,,,0,
2024-05-16 05:00:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,1.028888,,100.0,,,,,,0,
2024-05-16 05:05:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.57222,,110.0,,,,,,0,
2024-05-16 05:10:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.57222,,110.0,,,,,,0,
2024-05-16 05:15:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.057776,,100.0,,,,,,0,
2024-05-16 05:20:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.057776,,110.0,,,,,,0,
2024-05-16 05:25:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.057776,,120.0,,,,,,0,
2024-05-16 05:30:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.057776,,130.0,,,,,,0,
2024-05-16 05:35:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,1.028888,,160.0,,,,,,0,
2024-05-16 05:40:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.057776,,150.0,,,,,,0,
2024-05-16 05:45:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,1.028888,,120.0,,,,,,0,
2024-05-16 05:50:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,1.028888,,100.0,,,,,,0,
2024-05-16 05:53:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,20.555555555555557,16.666666666666668,1.543332,,90.0,1009.1,,-2.777777777777775,-0.8999999999999773,,0,
2024-05-16 05:55:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.057776,,90.0,,,,,,0,
2024-05-16 06:00:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.057776,,100.0,,,,,,0,
2024-05-16 06:05:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.057776,,120.0,,,,,,0,
2024-05-16 06:10:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.057776,,120.0,,,,,,0,
2024-05-16 06:15:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.057776,,100.0,,,,,,0,
2024-05-16 06:25:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,0.0,,0.0,,,,,,0,
2024-05-16 06:30:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,1.028888,,110.0,,,,,,0,
2024-05-16 06:35:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,1.028888,,90.0,,,,,,0,
2024-05-16 06:40:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.057776,,120.0,,,,,,0,
2024-05-16 06:45:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,1.028888,,150.0,,,,,,0,
2024-05-16 06:50:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,0.0,,0.0,,,,,,0,
2024-05-16 06:53:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,20.0,16.666666666666668,1.543332,,90.0,1009.0,,-3.333333333333332,-1.0,,0,
2024-05-16 06:55:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,1.028888,,100.0,,,,,,0,
2024-05-16 07:00:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,1.028888,,130.0,,,,,,0,
2024-05-16 07:05:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,1.028888,,130.0,,,,,,0,
2024-05-16 07:10:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,1.028888,,120.0,,,,,,0,
2024-05-16 07:15:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,1.028888,,120.0,,,,,,0,
2024-05-16 07:20:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,1.028888,,120.0,,,,,,0,
2024-05-16 07:25:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,0.0,,0.0,,,,,,0,
2024-05-16 07:30:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,0.0,,0.0,,,,,,0,
2024-05-16 07:35:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,0.0,,0.0,,,,,,0,
2024-05-16 07:40:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,1.028888,,150.0,,,,,,0,
2024-05-16 07:45:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.57222,,190.0,,,,,,0,
2024-05-16 07:50:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.57222,,200.0,,,,,,0,
2024-05-16 07:53:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,20.0,17.77777777777778,2.057776,,200.0,1009.7,,-3.333333333333332,-0.2999999999999545,,0,
2024-05-16 07:55:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.057776,,190.0,,,,,,0,
2024-05-16 08:00:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.57222,,190.0,,,,,,0,
2024-05-16 08:05:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.57222,,180.0,,,,,,0,
2024-05-16 08:10:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.57222,,190.0,,,,,,0,
2024-05-16 08:15:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.57222,,180.0,,,,,,0,
2024-05-16 08:20:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.057776,,190.0,,,,,,0,
2024-05-16 08:25:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,2.057776,,190.0,,,,,,0,
2024-05-16 08:30:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,1.028888,,180.0,,,,,,0,
2024-05-16 08:35:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,0.0,,0.0,,,,,,0,
2024-05-16 08:40:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,1.028888,,190.0,,,,,,0,
2024-05-16 08:45:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,1.028888,,180.0,,,,,,0,
2024-05-16 08:50:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,,,1.028888,,160.0,,,,,,0,
2024-05-16 08:53:00,KAEX,Alexandria Intl,31.3347,-92.5586,27.0,20.0,17.22222222222222,1.543332,,150.0,1010.6,,-3.333333333333332,0.6000000000000227,,0,
